PRODUCT_ID,Product_Name,Category,Price,REGION_ID,REGION_NAME,Sales_ID,SALES_Date,Quantity,Total_amount
37,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Furniture,-147.963,75080,Central,CA-2016-117590,12/8/2016,5,190.92
38,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Office Supplies,35.415,77041,Central,CA-2015-117415,12/27/2015,9,113.328
39,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,-46.9764,77041,Central,CA-2015-117415,12/27/2015,3,532.3992
40,"Global Fabric Manager's Chair, Dark Gray",Furniture,-15.147,77041,Central,CA-2015-117415,12/27/2015,3,212.058
41,Plantronics HL10 Handset Lifter,Technology,41.7564,77041,Central,CA-2015-117415,12/27/2015,4,371.168
42,Panasonic Kx-TS550,Technology,16.5564,60540,Central,CA-2017-120999,9/10/2017,4,147.168
43,"Eldon Base for stackable storage shelf, platinum",Office Supplies,3.894,90049,West,CA-2016-101343,7/17/2016,2,77.88
44,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Office Supplies,9.5616,32935,South,CA-2017-139619,9/19/2017,2,95.616
45,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Technology,19.7714,55122,Central,CA-2016-118255,3/11/2016,2,45.98
46,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,8.2062,55122,Central,CA-2016-118255,3/11/2016,2,17.46
47,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Office Supplies,8.4784,48185,Central,CA-2014-146703,10/20/2014,4,211.96
48,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,4.95,19901,East,CA-2016-169194,6/20/2016,3,45
49,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Technology,6.104,19901,East,CA-2016-169194,6/20/2016,2,21.8
50,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Office Supplies,17.9634,47150,Central,CA-2015-115742,4/18/2015,6,38.22
51,Avery 485,Office Supplies,35.3346,47150,Central,CA-2015-115742,4/18/2015,6,75.18
52,Longer-Life Soft White Bulbs,Furniture,2.9568,47150,Central,CA-2015-115742,4/18/2015,2,6.16
53,"Global Leather Task Chair, Black",Furniture,17.0981,47150,Central,CA-2015-115742,4/18/2015,1,89.99
54,Advantus Push Pins,Office Supplies,6.2566,10024,East,CA-2016-105816,12/11/2016,7,15.26
55,AT&T CL83451 4-Handset Telephone,Technology,298.6855,10024,East,CA-2016-105816,12/11/2016,5,1029.95
56,Home/Office Personal File Carts,Office Supplies,52.14,12180,East,CA-2016-111682,6/17/2016,6,208.56
57,Xerox 232,Office Supplies,15.552,12180,East,CA-2016-111682,6/17/2016,5,32.4
58,Novimex Turbo Task Chair,Furniture,7.098,12180,East,CA-2016-111682,6/17/2016,5,319.41
59,"Array Parchment Paper, Assorted Colors",Office Supplies,6.9888,12180,East,CA-2016-111682,6/17/2016,2,14.56
60,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,3.3,12180,East,CA-2016-111682,6/17/2016,2,30
61,Plastic Binding Combs,Office Supplies,16.362,12180,East,CA-2016-111682,6/17/2016,4,48.48
62,Prang Dustless Chalk Sticks,Office Supplies,0.84,12180,East,CA-2016-111682,6/17/2016,1,1.68
63,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Technology,6.1512,90004,West,CA-2015-135545,11/24/2015,2,13.98
64,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Office Supplies,9.3612,90004,West,CA-2015-135545,11/24/2015,6,25.824
65,Xerox 1943,Office Supplies,68.9631,90004,West,CA-2015-135545,11/24/2015,3,146.73
66,Luxo Economy Swing Arm Lamp,Furniture,22.3328,90004,West,CA-2015-135545,11/24/2015,4,79.76
67,"Global Value Mid-Back Manager's Chair, Gray",Furniture,-15.2225,60610,Central,US-2015-164175,4/30/2015,5,213.115
68,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",Office Supplies,111.3024,85234,West,CA-2014-106376,12/5/2014,8,1113.024
69,netTALK DUO VoIP Telephone Service,Technology,62.988,85234,West,CA-2014-106376,12/5/2014,4,167.968
70,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Office Supplies,35.6636,22153,South,CA-2016-119823,6/4/2016,2,75.88
71,Avery Binding System Hidden Tab Executive Style Index Sets,Office Supplies,1.731,10009,East,CA-2016-106075,9/18/2016,1,4.616
72,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Office Supplies,8.763,49201,Central,CA-2017-114440,9/14/2017,3,19.05
73,High-Back Leather Manager's Chair,Furniture,-114.3912,38109,South,US-2015-134026,4/26/2015,8,831.936
74,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furniture,1.213,38109,South,US-2015-134026,4/26/2015,2,97.04
75,Safco Industrial Wire Shelving System,Office Supplies,-18.196,38109,South,US-2015-134026,4/26/2015,1,72.784
76,Economy Binders,Office Supplies,-1.9344,77041,Central,US-2017-118038,12/9/2017,3,1.248
77,"6"" Cubicle Wall Clock, Black",Furniture,-5.8248,77041,Central,US-2017-118038,12/9/2017,3,9.708
78,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Office Supplies,2.724,77041,Central,US-2017-118038,12/9/2017,3,27.24
79,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Furniture,-14.475,77070,Central,US-2014-147606,11/26/2014,5,19.3
80,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Office Supplies,56.2032,35601,South,CA-2016-127208,6/12/2016,1,208.16
81,Avery Heavy-Duty EZD  Binder With Locking Rings,Office Supplies,8.0352,35601,South,CA-2016-127208,6/12/2016,3,16.74
82,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,4.172,94122,West,CA-2014-139451,10/12/2014,5,14.9
83,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,6.2031,94122,West,CA-2014-139451,10/12/2014,1,21.39
84,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Office Supplies,62.8075,27707,South,CA-2015-149734,9/3/2015,7,200.984
85,Safco Industrial Wire Shelving,Office Supplies,-48.9549,60623,Central,US-2017-119662,11/13/2017,3,230.376
86,Novimex Swivel Fabric Task Chair,Furniture,33.2156,29203,South,CA-2017-140088,5/28/2017,2,301.96
87,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,6.7966,55901,Central,CA-2017-155558,10/26/2017,1,19.99
88,Avery 511,Office Supplies,2.9568,55901,Central,CA-2017-155558,10/26/2017,2,6.16
89,Eldon Portable Mobile Manager,Office Supplies,13.8572,77095,Central,CA-2016-159695,4/5/2016,7,158.368
90,Turquoise Lead Holder with Pocket Clip,Office Supplies,6.633,90036,West,CA-2016-109806,9/17/2016,3,20.1
91,Panasonic Kx-TS550,Technology,8.2782,90036,West,CA-2016-109806,9/17/2016,2,73.584
92,Xerox 1995,Office Supplies,3.1104,90036,West,CA-2016-109806,9/17/2016,1,6.48
93,Xerox 1999,Office Supplies,6.2208,55407,Central,CA-2015-149587,1/31/2015,2,12.96
94,"Seth Thomas 13 1/2"" Wall Clock",Furniture,16.5354,55407,Central,CA-2015-149587,1/31/2015,3,53.34
95,Ibico Standard Transparent Covers,Office Supplies,16.1504,55407,Central,CA-2015-149587,1/31/2015,2,32.96
96,Flexible Leather- Look Classic Collection Ring Binder,Office Supplies,-3.788,97206,West,US-2017-109484,11/6/2017,1,5.682
97,9-3/4 Diameter Round Wall Clock,Furniture,40.5426,10009,East,CA-2017-161018,11/9/2017,7,96.53
98,Trimflex Flexible Post Binders,Office Supplies,17.9592,94122,West,CA-2017-157833,6/17/2017,3,51.312
99,Fellowes Basic Home/Office Series Surge Protectors,Office Supplies,22.5852,55106,Central,CA-2016-149223,9/6/2016,6,77.88
100,Avery Personal Creations Heavyweight Cards,Office Supplies,22.6184,60610,Central,CA-2016-158568,8/29/2016,7,64.624
101,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Technology,-10.7973,60610,Central,CA-2016-158568,8/29/2016,3,95.976
102,Avery Hidden Tab Dividers for Binding Systems,Office Supplies,-3.0396,60610,Central,CA-2016-158568,8/29/2016,3,1.788
103,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Office Supplies,11.7208,55901,Central,CA-2016-129903,12/1/2016,4,23.92
104,Logitech K350 2.4Ghz Wireless Keyboard,Technology,-26.8758,80013,West,US-2015-156867,11/13/2015,6,238.896
105,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furniture,-3.8385,80013,West,US-2015-156867,11/13/2015,3,102.36
106,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Office Supplies,-25.8174,80013,West,US-2015-156867,11/13/2015,3,36.882
107,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Technology,17.6016,28205,South,CA-2017-119004,11/23/2017,8,74.112
108,Speck Products Candyshell Flip Case,Technology,2.0994,28205,South,CA-2017-119004,11/23/2017,1,27.992
109,Newell Chalk Holder,Office Supplies,1.0738,28205,South,CA-2017-119004,11/23/2017,1,3.304
110,Logitech Gaming G510s - Keyboard,Technology,67.992,60462,Central,CA-2015-129476,10/15/2015,5,339.96
111,Magnifier Swing Arm Lamp,Furniture,10.9096,10035,East,CA-2017-146780,12/25/2017,2,41.96
112,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Office Supplies,22.788,50322,Central,CA-2016-128867,11/3/2016,2,75.96
113,"Avery Durable Plastic 1"" Binders",Office Supplies,13.3476,50322,Central,CA-2016-128867,11/3/2016,6,27.24
114,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,14.5348,43229,East,CA-2014-115259,8/25/2014,14,40.096
115,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Office Supplies,1.652,43229,East,CA-2014-115259,8/25/2014,2,4.72
116,Xerox 1921,Office Supplies,7.4925,43229,East,CA-2014-115259,8/25/2014,3,23.976
117,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,44.0316,43229,East,CA-2014-115259,8/25/2014,6,130.464
118,Hon Racetrack Conference Tables,Furniture,165.3813,98103,West,CA-2015-110457,3/2/2015,3,787.53
119,GBC DocuBind 300 Electric Binding Machine,Office Supplies,-115.7156,37620,South,US-2015-136476,4/5/2015,1,157.794
120,Artistic Insta-Plaque,Furniture,18.3456,19805,East,CA-2016-103730,6/12/2016,3,47.04
121,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,13.878,19805,East,CA-2016-103730,6/12/2016,4,30.84
122,"Companion Letter/Legal File, Black",Office Supplies,63.4368,19805,East,CA-2016-103730,6/12/2016,6,226.56
123,Globe Weis Peel & Seel First Class Envelopes,Office Supplies,51.759,19805,East,CA-2016-103730,6/12/2016,9,115.02
124,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Technology,19.7316,19805,East,CA-2016-103730,6/12/2016,7,68.04
125,Global Deluxe High-Back Manager's Chair,Furniture,-8.5794,77041,Central,US-2014-152030,12/26/2014,3,600.558
126,Bevis 44 x 96 Conference Tables,Furniture,-407.682,61701,Central,US-2014-134614,9/20/2014,6,617.7
127,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,-1.8308,85023,West,US-2017-107272,11/5/2017,2,2.388
128,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,30.499,85023,West,US-2017-107272,11/5/2017,7,243.992
129,"Global Task Chair, Black",Furniture,-9.1602,90004,West,US-2016-125969,11/6/2016,2,81.424
130,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furniture,26.2416,90004,West,US-2016-125969,11/6/2016,3,238.56
131,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,-11.994,43229,East,US-2017-164147,2/2/2017,5,59.97
132,Xerox 1916,Office Supplies,29.364,43229,East,US-2017-164147,2/2/2017,2,78.304
133,Staples,Office Supplies,6.9732,43229,East,US-2017-164147,2/2/2017,9,21.456
134,Xerox 195,Office Supplies,9.6192,95661,West,CA-2016-145583,10/13/2016,3,20.04
135,Xerox 1880,Office Supplies,16.6568,95661,West,CA-2016-145583,10/13/2016,1,35.44
136,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,3.456,95661,West,CA-2016-145583,10/13/2016,4,11.52
137,Ideal Clamps,Office Supplies,1.9698,95661,West,CA-2016-145583,10/13/2016,2,4.02
138,GBC Wire Binding Strips,Office Supplies,26.6616,95661,West,CA-2016-145583,10/13/2016,3,76.176
139,Fiskars Softgrip Scissors,Office Supplies,18.4464,95661,West,CA-2016-145583,10/13/2016,6,65.88
140,Longer-Life Soft White Bulbs,Furniture,20.6976,95661,West,CA-2016-145583,10/13/2016,14,43.12
141,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture,10.35,19140,East,CA-2016-110366,9/5/2016,2,82.8
142,Newell 343,Office Supplies,2.3814,94122,West,CA-2017-106180,9/18/2017,3,8.82
143,Convenience Packs of Business Envelopes,Office Supplies,5.1042,94122,West,CA-2017-106180,9/18/2017,3,10.86
144,Xerox 1911,Office Supplies,68.976,94122,West,CA-2017-106180,9/18/2017,3,143.7
145,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Office Supplies,218.2518,64055,Central,CA-2017-155376,12/22/2017,3,839.43
146,Safco Industrial Wire Shelving,Office Supplies,20.1579,91104,West,CA-2015-110744,9/7/2015,7,671.93
147,"Seth Thomas 14"" Putty-Colored Wall Clock",Furniture,12.9096,43055,East,CA-2014-110072,10/22/2014,4,93.888
148,Plantronics Cordless Phone Headset with In-line Volume - M214C,Technology,103.8015,53132,Central,CA-2016-114489,12/5/2016,11,384.45
149,Anker Astro 15000mAh USB Portable Charger,Technology,5.9988,53132,Central,CA-2016-114489,12/5/2016,3,149.97
150,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,585.552,53132,Central,CA-2016-114489,12/5/2016,8,1951.84
151,GBC Prestige Therm-A-Bind Covers,Office Supplies,80.6285,53132,Central,CA-2016-114489,12/5/2016,5,171.55
152,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Office Supplies,17.766,85254,West,CA-2016-158834,3/13/2016,5,157.92
153,Jabra BIZ 2300 Duo QD Duo Corded Headset,Technology,15.2388,85254,West,CA-2016-158834,3/13/2016,2,203.184
154,Southworth 25% Cotton Antique Laid Paper & Envelopes,Office Supplies,26.271,95123,West,CA-2015-124919,5/31/2015,7,58.38
155,Xerox 1883,Office Supplies,48.5392,95123,West,CA-2015-124919,5/31/2015,4,105.52
156,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,21.0288,95123,West,CA-2015-124919,5/31/2015,6,80.88
157,Newell 311,Office Supplies,1.7901,98105,West,CA-2015-118948,5/28/2015,3,6.63
158,Global Deluxe High-Back Manager's Chair,Furniture,51.4764,98115,West,CA-2014-104269,3/1/2014,2,457.568
159,Avery 519,Office Supplies,6.8714,73034,Central,CA-2016-114104,11/20/2016,2,14.62
160,Avaya 5420 Digital phone,Technology,236.2325,73034,Central,CA-2016-114104,11/20/2016,7,944.93
161,Xerox 1920,Office Supplies,2.691,90045,West,CA-2016-162733,5/11/2016,1,5.98
162,Lenovo 17-Key USB Numeric Keypad,Technology,1.3596,19134,East,CA-2015-119697,12/28/2015,2,54.384
163,Staple envelope,Office Supplies,13.348,88220,West,CA-2016-154508,11/16/2016,5,28.4
164,Wilson Jones International Size A4 Ring Binders,Office Supplies,9.688,98115,West,CA-2016-113817,11/7/2016,2,27.68
165,BIC Brite Liner Highlighters,Office Supplies,2.7324,78207,Central,CA-2014-139892,9/8/2014,3,9.936
166,Lexmark MX611dhe Monochrome Laser Printer,Technology,-1359.992,78207,Central,CA-2014-139892,9/8/2014,8,8159.952
167,Space Solutions HD Industrial Steel Shelving.,Office Supplies,-58.6347,78207,Central,CA-2014-139892,9/8/2014,3,275.928
168,SAFCO Arco Folding Chair,Furniture,-24.858,78207,Central,CA-2014-139892,9/8/2014,9,1740.06
169,Sanford Liquid Accent Highlighters,Office Supplies,6.8136,78207,Central,CA-2014-139892,9/8/2014,6,32.064
170,Kensington 7 Outlet MasterPiece Power Center,Office Supplies,-453.849,78207,Central,CA-2014-139892,9/8/2014,5,177.98
171,JBL Micro Wireless Portable Bluetooth Speaker,Technology,8.9985,78207,Central,CA-2014-139892,9/8/2014,3,143.976
172,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Office Supplies,9.8418,90004,West,CA-2014-118962,8/5/2014,3,20.94
173,Xerox 1913,Office Supplies,53.2608,90004,West,CA-2014-118962,8/5/2014,2,110.96
174,"Global Value Steno Chair, Gray",Furniture,21.259,90004,West,CA-2014-118962,8/5/2014,7,340.144
175,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,-131.12,60623,Central,US-2014-100853,9/14/2014,2,52.448
176,Avery 51,Office Supplies,6.552,60623,Central,US-2014-100853,9/14/2014,4,20.16
177,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,-243.16,77036,Central,US-2017-152366,4/21/2017,4,97.264
178,"Padded Folding Chairs, Black, 4/Carton",Furniture,-11.3372,43055,East,US-2015-101511,11/21/2015,7,396.802
179,Acme Rosewood Handle Letter Opener,Office Supplies,-3.7715,43055,East,US-2015-101511,11/21/2015,5,15.88
180,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Office Supplies,1.4104,10009,East,CA-2015-137225,12/15/2015,1,3.28
181,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,1.8612,62521,Central,CA-2014-166191,12/5/2014,2,24.816
182,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,76.6395,62521,Central,CA-2014-166191,12/5/2014,7,408.744
183,AT&T TR1909W,Technology,131.0296,71203,South,CA-2014-158274,11/19/2014,4,503.96
184,Nokia Lumia 521 (T-Mobile),Technology,41.986,71203,South,CA-2014-158274,11/19/2014,5,149.95
185,HP Standard 104 key PS/2 Keyboard,Technology,7.25,71203,South,CA-2014-158274,11/19/2014,2,29
186,Avery Poly Binder Pockets,Office Supplies,3.4368,6824,East,CA-2016-105018,11/28/2016,2,7.16
187,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,22.984,90032,West,CA-2014-123260,8/26/2014,8,176.8
188,"Personal Filing Tote with Lid, Black/Gray",Office Supplies,3.7224,75051,Central,CA-2016-157000,7/16/2016,3,37.224
189,Southworth 25% Cotton Antique Laid Paper & Envelopes,Office Supplies,6.255,75051,Central,CA-2016-157000,7/16/2016,3,20.016
190,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,112.392,10035,East,CA-2015-102281,10/12/2015,4,899.136
191,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,20.0928,10035,East,CA-2015-102281,10/12/2015,6,71.76
192,Xerox 205,Office Supplies,24.8832,10035,East,CA-2015-102281,10/12/2015,8,51.84
193,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,46.9764,10035,East,CA-2015-102281,10/12/2015,3,626.352
194,4009 Highlighters by Sanford,Office Supplies,6.567,10035,East,CA-2015-102281,10/12/2015,5,19.9
195,Poly String Tie Envelopes,Office Supplies,6.7116,92374,West,CA-2015-131457,10/31/2015,7,14.28
196,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,1.2038,45011,East,CA-2014-140004,3/21/2014,2,7.408
197,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,1.5876,45011,East,CA-2014-140004,3/21/2014,3,6.048
198,Decoflex Hanging Personal Folder File,Office Supplies,12.0276,7090,East,CA-2017-107720,11/6/2017,3,46.26
199,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,-2.2586,19120,East,US-2017-124303,7/6/2017,2,2.946
200,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Office Supplies,5.8203,19120,East,US-2017-124303,7/6/2017,3,16.056
201,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,6.795,44312,East,CA-2017-105074,6/24/2017,3,21.744
202,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Furniture,-161.875,80219,West,CA-2014-133690,8/3/2014,2,218.75
203,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Office Supplies,0.2925,80219,West,CA-2014-133690,8/3/2014,1,2.6
204,Eureka Sanitaire  Commercial Upright,Office Supplies,-178.9668,75220,Central,US-2017-116701,12/17/2017,2,66.284
205,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,9.6712,37064,South,CA-2017-126382,6/3/2017,7,35.168
206,Nortel Business Series Terminal T7208 Digital phone,Technology,44.4768,90604,West,CA-2017-108329,12/9/2017,4,444.768
207,"Tennsco Lockers, Gray",Office Supplies,5.8744,48601,Central,CA-2017-135860,12/1/2017,4,83.92
208,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,35.6346,48601,Central,CA-2017-135860,12/1/2017,2,131.98
209,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,7.4824,48601,Central,CA-2017-135860,12/1/2017,4,15.92
210,"Advantus Push Pins, Aluminum Head",Office Supplies,16.2099,48601,Central,CA-2017-135860,12/1/2017,9,52.29
211,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,3.6796,48601,Central,CA-2017-135860,12/1/2017,1,91.99
212,Memorex Micro Travel Drive 8 GB,Technology,6.5,75220,Central,CA-2015-101007,2/9/2015,2,20.8
213,Avery 505,Office Supplies,8.88,44256,East,CA-2015-146262,1/2/2015,2,23.68
214,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,-244.323,44256,East,CA-2015-146262,1/2/2015,5,452.45
215,Speck Products Candyshell Flip Case,Technology,-14.6958,44256,East,CA-2015-146262,1/2/2015,3,62.982
216,Cisco 9971 IP Video Phone Charcoal,Technology,-950.4,44256,East,CA-2015-146262,1/2/2015,9,1188
217,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,4.4792,44256,East,CA-2015-146262,1/2/2015,2,89.584
218,"Personal Filing Tote with Lid, Black/Gray",Office Supplies,26.0568,90032,West,CA-2016-130162,10/28/2016,6,93.06
219,Adtran 1202752G1,Technology,22.6782,90032,West,CA-2016-130162,10/28/2016,3,302.376
220,OIC Bulk Pack Metal Binder Clips,Office Supplies,1.8148,43017,East,CA-2015-169397,12/24/2015,2,5.584
221,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Office Supplies,8.2302,43017,East,CA-2015-169397,12/24/2015,6,22.704
